HostName,Redshift,SNName,Type,Offset,Av,NUVmag,,umag,,gmag,,rmag,,imag,,zmag,,ymag,,Jmag,,Hmag,,Kmag,,W1mag,,W2mag,
CGCG 022-015,0.034224,2019vv,Ia,4.1,0.157,19.1298,0.0873,17.516,0.014,15.96479988,0.00169,15.33790016,0.001661,14.98120022,0.000912,14.7961998,0.001801,14.54399967,0.003291,14.279,0.066,13.495,0.063,12.997,0.059,12.079,0.024,11.867,0.024
UM 158,0.014592,2019wbd,II,0.2,0.105,18.2636,0.0423,17.115,0.017,16.76379967,0.002746,16.49290085,0.003088,16.48380089,0.003363,16.58160019,0.006878,16.3166008,0.009876,---,---,---,---,---,---,14.963,0.036,14.658,0.066
WISEA J021152.05+281831.3,'---,2019wbm,Ia,0.3,0.189,---,---,18.228,0.042,16.80240059,0.003449,16.21719933,0.002419,15.59500027,0.002824,15.54899979,0.003474,15.24680042,0.005517,14.162,0.041,13.467,0.051,13.152,0.047,12.881,0.024,12.766,0.03
KUG 0841+494,0.05264,2019wdr,Ia,1.2,0.117,21.3738,0.3119,17.658,0.018,15.94480038,0.002247,15.2045002,0.001483,14.82660007,0.000945,14.69369984,0.002358,14.48550034,0.004498,14.572,0.064,13.852,0.074,13.43,0.057,12.614,0.025,12.595,0.025
WISEA J114121.27+630441.1,0.046863,2019wds,Ia,0.8,0.073,21.459,0.4207,18.017,0.022,16.08090019,0.00263,15.60770035,0.00362,14.89869976,0.001165,14.62250042,0.002134,14.39890003,0.006493,14.855,0.06,14.091,0.069,13.883,0.065,12.358,0.022,12.41,0.023
WISEA J232432.49+050638.5,'---,2019weu,Ia,11.64,0.193,22.0155,0.3112,21.155,0.159,---,---,---,---,---,---,---,---,---,---,15.165,0.07,14.625,0.086,14.159,0.08,17.574,0.207,17.08,0.472
CGCG 264-065,0.047877,2019wiq,Ia,17.8,0.017,18.9641,0.0594,17.083,0.016,15.46930027,0.001331,14.82540035,0.000984,14.55200005,0.000822,14.40820026,0.001702,14.01959991,0.002781,14.254,0.064,13.64,0.093,13.313,0.065,12.283,0.024,12.283,0.023
WISEA J075712.28+831512.0,'---,2019wjl,Ia,0.7,0.161,17.5942,0.0312,16.823,0.019,15.51620007,0.002844,14.99009991,0.002294,14.73670006,0.001881,14.56630039,0.002425,14.58409977,0.005438,16.095,0.118,15.33,0.139,14.897,0.115,12.424,0.023,12.269,0.022
SDSS J031440.16-005213.8,'---,2019wka,Ia,2.88,0.173,---,---,21.55,0.274,20.44190025,0.034947,20.62890053,0.038346998,20.47839928,0.035771001,20.36580086,0.068628997,21.98209953,0.261411995,---,---,---,---,---,---,---,---,---,---
WISEA J112304.65+273415.2,0.056674,2019wkb,Ia,1.2,0,19.2786,0.0747,18.146,0.018,16.49150085,0.001969,15.81219959,0.001095,15.43550014,0.000905,15.21360016,0.001313,15.02099991,0.002527,14.431,0.05,13.636,0.053,13.146,0.051,12.741,0.031,12.635,0.033
WISEA J031711.12-193020.0,0.02821,2019wkk,Ia,8.160235005,0.037,17.0737,0.0257,---,---,15.43929958,0.001266,15.15270042,0.001967,15.01299953,0.000984,14.90100002,0.001869,14.74510002,0.004212,13.688,0.107,13.18,0.141,12.801,0.099,13.072,0.027,12.931,0.029
WISEA J054024.74-180554.2,0.041379,2019wkl,Ia,5.3,0.161,---,---,---,---,15.15610027,0.001314,14.35859966,0.000885,13.95680046,0.00061,13.7421999,0.000936,13.41009998,0.001983,16.05,0.18,15.223,0.18,14.737,0.147,11.75,0.023,11.72,0.022
SDSS J135255.35+030145.1,'---,2019wli,Ia-91T,0.9,0.049,20.8141,0.24,24.634,1.185,22.39279938,0.080604002,20.94720078,0.038734,20.58040047,0.028378,18.84900093,0.021775,18.41430092,0.030678,---,---,---,---,---,---,15.799,0.045,15.442,0.099
CGCG 046-064 NED01,0.02582,2019wlx,II,3.9,0.045,18.5208,0.0412,17.43,0.013,16.26119995,0.001877,15.82549953,0.001508,15.60630035,0.001301,15.42039967,0.002289,15.22500038,0.005429,15.425,0.125,14.71,0.159,14.327,0.125,13.58,0.038,13.405,0.044
KUG 0247+333,0.039978,2019wmx,Ia,14.67516151,0.289,18.5861,0.0563,17.365,0.022,15.66749954,0.002076,14.95899963,0.001061,14.63630009,0.000826,14.31340027,0.001648,14.11849976,0.002831,14.573,0.083,13.797,0.084,13.491,0.08,12.049,0.022,11.912,0.022
WISEA J005839.07-091149.9,0.051694,2019wnq,Ia,0.5,0.177,---,---,18.699,0.033,16.82760048,0.002861,16.19059944,0.001139,15.72099972,0.001509,15.55739975,0.002377,15.31939983,0.004954,14.927,0.059,14.225,0.06,14.047,0.078,13.136,0.023,13.123,0.029
WISEA J115821.29+555542.9,0.066511,2019wnr,Ic,0.4,0,22.247,0.3517,19.299,0.048,17.55220032,0.004077,16.88640022,0.002198,16.53660011,0.001315,16.2996006,0.003852,16.0727005,0.006068,15.414,0.06,14.739,0.072,14.509,0.085,13.787,0.025,13.617,0.031
UGC 09323,0.033169,2019wqf,Ia,24.33508517,0,18.499,0.0749,17.21,0.019,15.99720001,0.00389,15.21710014,0.001887,14.80230045,0.001027,14.55090046,0.002174,14.40270042,0.003413,14.477,0.058,13.692,0.056,13.403,0.059,12.206,0.022,12.204,0.023
UGC 05744,0.011173,2019wqq,IIb,3.063601989,0,16.4335,0.0221,15.211,0.005,14.14570045,0.000659,13.65550041,0.000503,13.44449997,0.000314,13.27140045,0.000683,13.1541996,0.001521,14.185,0.111,13.58,0.133,13.463,0.109,11.509,0.023,11.349,0.021
WISEA J131243.10+515634.0,'---,2019wva,Ia,0.5,0,22.5358,0.3578,21.697,0.211,20.83189964,0.030995,20.24239922,0.026696,19.94260025,0.022512,19.7201004,0.043861002,20.07349968,0.079449996,16.339,0.104,15.423,0.105,14.624,0.107,17.418,0.128,17.602,---
CGCG 365-006,0.032889,2019wwa,Ia,4.954559644,0.125,20.5692,0.1603,---,---,15.35229969,0.001537,14.60929966,0.001362,14.21710014,0.001057,14.01379967,0.001494,13.82870007,0.002011,13.508,0.037,12.619,0.037,12.364,0.04,11.849,0.023,11.889,0.022
WISEA J024400.38+323145.3,'---,2019wzj,Ia,11.25929451,0.397,19.8478,0.1363,18.308,0.08,16.17760086,0.003061,15.32289982,0.002192,14.91689968,0.001667,14.77490044,0.00355,14.53030014,0.005125,15.073,0.045,14.28,0.05,13.786,0.047,13.949,0.028,13.793,0.041
WISEA J115628.19+200036.6,0.041178,2019xa,Ia,2.1,0.058,18.1398,0.048,17.153,0.014,16.34359932,0.00194,15.79899979,0.001962,15.51609993,0.001243,15.35000038,0.003281,15.20769978,0.004457,14.794,0.059,14.139,0.072,13.769,0.065,13.053,0.024,12.951,0.028
WISEA J155711.59+343131.2,0.031138,2019xax,Ia,0.1,0.057,20.6875,0.1611,18.66,0.028,17.36090088,0.003944,16.67480087,0.002093,16.28429985,0.001632,16.10709953,0.004068,15.96290016,0.006343,16.018,0.105,15.288,0.121,14.972,0.13,13.875,0.028,13.802,0.037
SDSS J144728.69+293212.5,'---,2019xbr,Ia,0.7,0,---,---,22.311,0.439,21.43569946,0.051254001,21.05780029,0.051066,20.89760017,0.05785,20.8715992,0.089215003,21.04450035,0.192757994,---,---,---,---,---,---,---,---,---,---
MRK 0111 NED01,0.012682,2019xdf,II,9.8,0.197,15.8125,0.0159,---,---,14.27460003,0.000775,13.85249996,0.000581,13.70300007,0.000397,13.56459999,0.001192,14.13560009,0.003994,14.664,0.089,14.136,0.124,13.84,0.104,---,---,---,---
WISEA J131806.26-245305.4,'---,2019xgu,Ia,3.72,0.333,20.4066,0.1515,---,---,18.28120041,0.008141,17.90620041,0.011988,17.72870064,0.008372,17.41570091,0.010246,17.4776001,0.026473001,---,---,---,---,---,---,15.728,0.046,15.711,0.117
WISEA J001010.70-060003.5,'---,2019xhb,II,0.9,0.126,19.6873,0.0853,19.046,0.068,18.88159943,0.011543,18.73430061,0.010882,18.84790039,0.014751,18.78129959,0.021291001,19.32760048,0.058244999,16.254,0.104,15.621,0.135,15.298,0.157,17.558,0.219,16.743,---
2MFGC 02082,'---,2019xud,Ia,2.1,0.265,18.861,0.1075,---,---,---,---,---,---,---,---,---,---,---,---,15.455,0.102,13.971,---,13.601,---,12.955,0.023,12.855,0.027
GALEXASC J142418.35-162230.6,'---,2019xvv,II,16.86,0.269,17.4725,0.0439,---,---,23.3404007,0.252656013,21.55970001,0.058306001,16.09670067,0.002069,21.14369965,0.071346,20.81259918,0.122942001,---,---,---,---,---,---,14.238,0.029,14.097,0.044
SDSS J110037.80+303043.1,'---,2019yb,Ia,2.2,0,21.2056,0.3162,20.923,0.103,20.09639931,0.022791,19.86529922,0.018859999,19.69440079,0.017297,19.82640076,0.039809,19.39170074,0.062679,---,---,---,---,---,---,---,---,---,---
NGC 0201,0.014583,2019yc,II,29.21,0,15.7537,0.0145,14.926,0.009,16.45260048,0.001668,15.7421999,0.000978,16.90399933,0.001285,15.22719955,0.001753,14.62489986,0.002356,14.691,0.104,13.899,0.107,13.511,0.086,12.036,0.023,11.978,0.023
NGC 4441,0.00908,2019yvq,Ib/c,10.27131656,0.009,16.8265,0.0332,14.731,0.006,17.80970001,0.003385,12.9751997,0.00037,12.62460041,0.000333,12.50800037,0.000613,12.28499985,0.001239,12.912,0.06,12.228,0.079,11.884,0.061,10.588,0.023,10.338,0.02
NGC 4666,0.005047,2019yvr,Ib,12.26129714,0.053,---,---,13.881,0.003,12.97599983,0.001177,10.03380013,0.000025,14.55900002,0.000346,8.708370209,0.000014,9.912899971,0.00009,11.762,0.118,10.887,0.164,10.15,0.083,8.486,0.022,8.243,0.02
SDSS J153825.66+133018.4,'---,2019yvw,Ia,0.2,0.129,---,---,22.238,0.258,20.77890015,0.031831,20.62400055,0.030239001,20.44669914,0.030412,20.70840073,0.087130003,20.65519905,0.161776006,---,---,---,---,---,---,---,---,---,---
IC 0995,0.010424,2019yxp,Ib,11.12749872,0,16.3289,0.0156,15.607,0.009,14.76760006,0.00141,14.39799976,0.00115,14.75370026,0.001315,16.66150093,0.004443,14.58909988,0.004664,15.381,0.105,14.082,---,14.707,0.133,13.01,0.024,12.969,0.026
UGC 09977,0.006388,2019yz,Ic,34.17579287,0.293,---,---,16.426,0.032,15.04679966,0.001177,15.10439968,0.001327,18.67670059,0.002867,21.52969933,0.103183001,21.47909927,0.192678005,15.501,0.186,14.432,0.194,13.925,0.135,12.354,0.022,12.276,0.024
IC 4552,0.022825,2019zhs,Ia-91T,20.01582597,0.109,16.0607,0.0178,15.314,0.01,16.43549919,0.002477,13.28509998,0.000462,12.99359989,0.000354,12.80080032,0.000729,12.89859962,0.001327,14.283,0.112,13.571,0.147,13.237,0.094,11.654,0.023,11.706,0.022
WISEA J025459.33+040339.8,0.026318,2020aabz,Ia,5.2,0.209,17.6853,0.0425,17.344,0.021,15.86149979,0.003822,15.34420013,0.002442,15.12650013,0.001193,15.01980019,0.002647,14.88899994,0.006072,15.512,0.131,14.92,0.201,14.584,0.143,13.21,0.025,13.141,0.028
LCRS B120214.3-051913,0.026932,2020aagt,II,13.3,0.077,17.9083,0.0482,---,---,15.53549957,0.001864,14.97700024,0.001468,14.60389996,0.001332,14.53610039,0.00186,14.2130003,0.002867,14.944,0.126,14.304,0.15,13.897,0.105,12.562,0.024,12.429,0.027
LCRS B113647.4-114915,0.073941,2020aagu,II,8.3,0.021,20.08,0.0944,---,---,17.44260025,0.005454,16.86300087,0.003394,16.45429993,0.002643,16.20030022,0.003833,16.04339981,0.006999,15.904,0.116,15.176,0.136,14.712,0.132,14.154,0.045,13.961,0.059
WISEA J005708.87+544449.6,'---,2020aagy,II,5.2,        ,---,---,---,---,17.54710007,0.003236,16.92130089,0.001798,16.53560066,0.001637,16.35650063,0.002588,16.35050011,0.005161,14.715,0.056,13.995,0.064,13.657,0.07,14.312,0.027,14.346,0.041
WISEA J014525.18-161857.3,'---,2020aakx,Ia,1.8,0.009,20.7102,0.177,23.382,3.463,19.20549965,0.018516,18.96360016,0.023111001,18.62809944,0.020974999,18.96680069,0.026354,19.25510025,0.077941999,---,---,---,---,---,---,17.337,0.138,16.867,---
UNC J072804.32+662230.0,'---,2020aapr,II,0.9,0.149,---,---,20.764,0.134,19.84049988,0.019366,19.29969978,0.017678,19.30430031,0.018674999,19.4185009,0.046523999,19.58110046,0.109085001,---,---,---,---,---,---,---,---,---,---
NGC 1906,0.009954,2020aatb,II,10.9,0.257,15.3167,0.0151,---,---,15.48750019,0.001883,18.49220085,0.005684,13.23340034,0.000444,13.03030014,0.000734,17.57239914,0.007913,15.044,0.172,14.608,0.217,14.174,0.187,11.818,0.024,11.646,0.022
MCG -02-08-007,0.015254,2020aatc,Ia,14.94565053,0.013,16.8541,0.022,---,---,15.34010029,0.001687,15.6012001,0.001778,15.12959957,0.001673,15.29909992,0.002815,15.15939999,0.00605,16.283,0.171,15.66,0.167,15.154,0.203,13.88,0.026,13.742,0.033
WISEA J081750.69-054305.6,0.039434,2020aauk,Ia,5.5,0.253,17.4154,0.0378,16.419,0.014,15.45730019,0.00124,15.0685997,0.000931,14.76609993,0.000805,14.75160027,0.001476,14.51690006,0.003565,15.212,0.111,14.554,0.131,14.013,0.114,12.658,0.024,12.484,0.026
NGC 3697,0.020891,2020aavb,Ia,29.48296204,0,15.8387,0.0109,15.557,0.01,14.32190037,0.000786,14.09560013,0.000606,13.14630032,0.000347,13.06949997,0.000643,12.70030022,0.001151,12.991,0.031,12.132,---,11.885,---,11.269,0.023,11.323,0.022
WISEA J123409.70-061850.4,'---,2020aawr,Ia,0.2,0.045,---,---,---,---,19.66589928,0.019083999,19.28969955,0.017591,19.20809937,0.020754,18.98889923,0.023723001,19.02700043,0.044893999,---,---,---,---,---,---,17.105,0.134,16.816,0.373
NGC 5394,0.011501,2020aaxs,Ib,3.574491912,0,16.3208,0.0233,15.338,0.005,14.07670021,0.00064,14.91469955,0.000769,14.29629993,0.000458,14.02369976,0.00078,12.61870003,0.000765,12.381,0.041,11.659,0.049,11.214,0.038,10.118,0.022,9.834,0.019
UM 009,0.017666,2020abbo,II,1.1,0.217,18.4884,0.06,17.874,0.018,16.40920067,0.002293,16.06270027,0.002032,15.87040043,0.001499,15.78919983,0.003709,15.61229992,0.005472,15.76,0.108,15.548,0.209,14.971,0.159,14.34,0.044,14.207,0.062
KUG 1010+362,0.038869,2020abcl,Ia,8.9,0.005,17.3979,0.0372,16.996,0.015,15.2407999,0.001547,14.73849964,0.001019,14.50669956,0.000807,14.40279961,0.001761,14.17109966,0.002973,14.864,0.061,14.227,0.064,14.072,0.079,12.762,0.026,12.682,0.027
CGCG 044-044 NED02,0.023837,2020abcp,Ia,2.1,0,18.8635,0.0685,17.784,0.018,17.16860008,0.004149,16.79389954,0.003281,16.69339943,0.002786,16.66769981,0.004956,16.61759949,0.009177,---,---,---,---,---,---,14.771,0.031,14.628,0.057
AM 0508-373 NED01,0.052189,2020abcr,Ia,23,0.081,20.9262,0.2276,---,---,---,---,---,---,---,---,---,---,---,---,13.982,0.076,13.298,0.088,12.802,0.062,11.979,0.023,11.953,0.022
ESO 534-IG 016,0.051029,2020abcs,Ia,36.26552886,0.017,---,---,---,---,16.36339951,0.002254,15.45349979,0.001383,15.0941,0.000919,14.85610008,0.001578,14.71440029,0.003403,14.243,0.053,13.697,0.067,13.329,0.063,12.617,0.024,12.564,0.026
WISEA J133523.87+285704.3,'---,2020abcu,Ia,29.82,0.01,---,---,---,---,---,---,---,---,---,---,---,---,---,---,15.838,0.099,15.156,0.112,14.791,0.107,17.256,0.137,16.619,0.275
WISEA J034247.41-121648.8,'---,2020abdr,II,2.1,0.141,21.1892,0.2639,---,---,20.11179924,0.024982,19.85230064,0.020685,19.52820015,0.022002,19.6928997,0.040816002,19.66329956,0.076516002,---,---,---,---,---,---,17.24,0.129,16.768,---
WISEA J030720.39+042326.9,0.02865,2020abfa,Ia,3.2,0.405,---,---,18.229,0.022,16.13319969,0.002022,15.23519993,0.001094,14.74590015,0.000902,14.40639973,0.001412,14.11400032,0.002208,15.212,0.117,14.529,0.149,14.061,0.123,11.594,0.024,11.541,0.021
NGC 4454,0.008029,2020abgq,Ia,19.24215937,0.057,16.6963,0.0204,14.62,0.006,14.38729954,0.000601,13.4666996,0.000295,12.80109978,0.000268,12.18980026,0.000404,11.72770023,0.000574,12.968,0.083,12.318,0.103,11.801,0.064,10.595,0.021,10.687,0.02
WISEA J125457.68-133225.5,'---,2020abhs,II,5.8,0.057,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,15.862,0.052,15.963,0.186
NGC 5331 NED02,0.033056,2020abir,Ia,5.671943495,0.029,17.4124,0.0274,16.458,0.011,14.74709988,0.000977,14.15550041,0.000665,13.83049965,0.000565,13.69190025,0.000793,13.43360043,0.001249,13.57,0.1,12.918,0.123,12.208,0.07,11.055,0.023,10.864,0.021
WISEA J130520.23-103630.7,0.042546,2020abiu,Ia,14.5,0.097,18.3766,0.062,---,---,15.22189999,0.001819,14.59459972,0.001144,14.30889988,0.002167,14.02340031,0.001222,13.81289959,0.002328,14.016,0.078,13.347,0.08,12.749,0.063,11.83,0.023,11.769,0.022
UGC 00678,0.018433,2020abjq,II,9.168209083,0.073,16.4825,0.0201,16.136,0.016,14.96899986,0.001693,14.53629971,0.001517,14.22749996,0.000695,13.88490009,0.001574,13.70530033,0.002596,16.04,0.196,15.167,0.168,14.03,---,13.439,0.03,13.364,0.035
2MASX J14005146-0011141,0.081747,2020abku,Ia,6.5,0.097,19.545,0.0742,18.771,0.037,17.1352005,0.00533,16.57159996,0.004197,16.25250053,0.003024,16.06559944,0.004504,15.91419983,0.011267,15.952,0.124,15.556,0.181,14.953,0.148,14.545,0.051,14.376,0.067
NGC 3080,0.035241,2020aboj,Ia,12.4,0.053,16.4061,0.0232,15.142,0.005,15.1218996,0.001016,14.20580006,0.000638,13.82460022,0.000786,13.65130043,0.001126,13.47389984,0.002224,14.11,0.1,13.19,0.089,12.603,0.065,11.211,0.023,10.648,0.02
WISEA J063824.54-351320.0,'---,2020aboq,Ic-BL,13.26,0.293,---,---,---,---,---,---,---,---,---,---,---,---,---,---,15.792,0.146,15.336,0.17,14.657,0.158,16.419,0.064,16.638,0.241
WISEA J011136.28-151251.9,0.043106,2020abvg,Ia,0.5,0.015,20.6843,0.2182,---,---,15.50549984,0.001309,14.72859955,0.000702,14.39080048,0.00081,14.0951004,0.000957,13.87639999,0.001789,13.984,0.085,13.193,0.075,12.752,0.072,11.971,0.023,12,0.023
ESO 509- G 045,0.016865,2020abyx,Ia,20.94,0.245,---,---,---,---,15.48649979,0.002973,15.26309967,0.002465,14.66289997,0.002017,14.69130039,0.002942,14.68060017,0.00447,15.882,0.142,15.179,0.204,14.136,---,13.299,0.025,13.289,0.029
UGC 09625,0.021469,2020acai,Ia,18.2,0.077,17.2888,0.0267,15.939,0.009,14.27050018,0.000911,13.45660019,0.000674,13.11439991,0.000552,12.82419968,0.000668,12.59930038,0.001201,13.617,0.116,12.819,0.125,12.279,0.075,11.095,0.023,11.113,0.021
LSBC F831-08,0.021595,2020acbm,II,2.933263386,0.053,---,---,16.659,0.013,15.39280033,0.001702,15.07419968,0.001146,14.95330048,0.000877,14.83269978,0.002423,14.73410034,0.004478,15.738,0.161,15.267,0.214,13.965,---,13.699,0.03,13.553,0.038
UGC 01161,0.017072,2020acch,Ia,7.522645972,0.149,19.8527,0.1551,---,---,14.7723999,0.001192,14.03369999,0.000624,13.67169952,0.000665,13.4296999,0.001003,13.22239971,0.00169,13.59,0.058,12.935,0.077,12.595,0.059,11.688,0.023,11.778,0.022
ESO 437- G 019,0.013923,2020acma,Ia,22.17329782,0.141,19.8531,0.1124,---,---,14.24559975,0.000787,13.57089996,0.000723,13.08850002,0.000836,12.77929974,0.000691,13.06140041,0.001362,13.633,0.094,12.879,0.101,12.565,0.099,11.141,0.023,11.235,0.022
WISEA J141731.90+034948.3,0.036202,2020acrr,Ia,7.6,0.037,21.6969,0.2713,18.762,0.03,17.15670013,0.003032,16.47949982,0.002152,16.12579918,0.001753,15.93400002,0.002875,15.77700043,0.005592,16.564,0.123,16.236,0.183,15.434,---,13.739,0.025,13.681,0.033
UGC 08825,0.045795,2020actp,Ia,12.40954265,0,17.6379,0.025,16.048,0.006,14.40159988,0.000394,13.96140003,0.000374,13.68840027,0.00024,13.56999969,0.000419,13.66950035,0.000662,12.645,0.024,12.053,0.023,11.74,0.02,11.389,0.028,11.366,0.027
IC 4351,0.008919,2020ad,II,113.93,0.165,---,---,---,---,13.79959965,0.000589,12.96000004,0.000311,12.14770031,0.00028,11.42850018,0.000281,10.83909988,0.00064,12.368,0.108,11.578,0.143,10.913,0.075,9.442,0.022,9.357,0.02
UGC 05877,0.022112,2020adfj,II,3.415897787,0.037,---,---,16.446,0.011,16.50900078,0.003105,14.85610008,0.0025,14.59370041,0.002065,14.27330017,0.002131,14.24580002,0.003812,14.368,---,13.535,---,13.816,0.095,12.337,0.023,12.181,0.022
WISEA J024736.66-282654.1,0.042537,2020adgc,Ia,4.2,0.008,---,---,---,---,19.05509949,0.011324,18.7159996,0.00988,18.48730087,0.008541,18.44989967,0.013909,18.41040039,0.027982,16.137,0.139,15.592,0.176,15.013,0.136,16.411,0.056,16.372,0.158
WISEA J105953.46+595715.5,0.045189,2020adii,Ia,0.2,0,20.2984,0.1602,17.83,0.018,16.29789925,0.001896,15.60859966,0.001032,15.21860027,0.000864,14.99940014,0.001895,14.83259964,0.002972,14.414,0.065,13.622,0.069,13.248,0.066,12.321,0.023,11.743,0.022
WISEA J150423.48+355353.2,0.045304,2020adis,Ia-91T,5.8,0,18.7389,0.0286,17.51,0.017,16.53849983,0.00248,16.01709938,0.001727,15.72859955,0.001215,15.55109978,0.002241,15.44740009,0.004614,16.163,---,15.898,0.155,15.324,---,13.499,0.032,13.289,0.036
WISEA J025942.97+330936.0,'---,2020adjx,Ia,1.5,0.457,20.8686,0.177,---,---,17.36809921,0.003976,16.69490051,0.002785,16.29070091,0.002062,16.07729912,0.004339,15.81060028,0.007246,14.277,0.044,13.523,0.06,13.34,0.057,13.545,0.026,13.391,0.033
WISEA J110226.12+453620.4,0.054559,2020adld,Ia,2.5,0,18.0491,0.0538,18.31,0.033,16.77409935,0.003991,16.41990089,0.003354,16.16659927,0.002243,16.09199905,0.005389,15.99339962,0.01031,14.751,0.091,14.064,0.104,13.553,0.08,14.521,0.03,14.429,0.047
ESO 320- G 031,0.009637,2020admc,Ib,3.669499616,0.457,17.8366,0.0498,---,---,---,---,---,---,---,---,---,---,---,---,14.895,0.166,14.028,0.189,13.194,0.127,11.249,0.027,10.947,0.023
WISEA J110857.34-264124.3,0.03394,2020adnb,Ia,13.4,0.189,---,---,---,---,16.47439957,0.003682,15.5017004,0.002152,14.96969986,0.001818,14.7482996,0.001893,14.47850037,0.003794,14.751,0.091,14.064,0.104,13.553,0.08,12.728,0.024,12.679,0.025
WISEA J141324.40+062304.8,0.035903,2020adnq,Ia,3.4,0.037,---,---,17.209,0.013,15.3817997,0.001432,14.60490036,0.000937,14.23270035,0.000719,14.13560009,0.000946,13.76519966,0.001884,13.686,0.069,12.95,0.059,12.552,0.055,11.818,0.022,11.867,0.022
UGC 02528,0.021001,2020adnx,II,60.24980199,0.473,---,---,20.349,0.061,16.70330048,0.003804,15.72830009,0.001743,12.91740036,0.000355,12.42230034,0.000571,14.70440006,0.002367,12.609,0.037,11.775,0.039,11.879,0.048,10.48,0.044,10.232,0.04
WISEA J223111.61-150138.3,'---,2020adpg,Ia,9.3,0.089,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,15.585,0.05,15.415,0.121
NGC 3500,0.011565,2020adqy,Ia,3.097604574,0.137,17.0782,0.032,---,---,14.99370003,0.001072,14.08030033,0.000808,13.7468996,0.000692,13.59809971,0.000881,13.32680035,0.001518,13.436,0.06,12.708,0.088,12.131,0.044,11.067,0.023,10.935,0.02
NGC 6479,0.022182,2020aem,II,13.8,0.137,---,---,15.932,0.013,14.09899998,0.000778,18.2045002,0.003534,13.36800003,0.000489,13.20839977,0.001062,13.54179955,0.001711,14.647,0.081,14.066,0.112,13.788,0.09,12.196,0.024,12.128,0.022
WISEA J155216.58+335629.4,0.049014,2020aepp,Ia,2.2,0.069,21.6124,0.385,17.649,0.016,15.84959984,0.002177,15.12880039,0.000979,14.69159985,0.000808,14.4946003,0.001626,14.29119968,0.002771,14.265,0.058,13.603,0.072,13.291,0.065,12.28,0.022,12.315,0.023
KUG 1206+328,0.024389,2020aeps,Ia,7.483322821,0,17.919,0.0323,17.189,0.014,16.15029907,0.002152,15.76049995,0.00167,15.61509991,0.001732,15.60949993,0.003096,15.48349953,0.006023,16.085,0.108,14.735,---,14.589,---,14.175,0.03,14.038,0.043
MCG -02-09-007,0.030601,2020aeqo,II,18.4,0.181,17.2746,0.036,---,---,17.17259979,0.003509,14.50080013,0.001049,14.16530037,0.000798,14.03569984,0.001951,13.93490028,0.003635,15.049,0.129,14.293,0.157,13.833,0.114,12.322,0.024,12.241,0.023
